Date,Open,High,Low,Close,Volume, Dividends, Stock Splits
1999-08-09 00:00:00-04:00,0.038575804,0.038934438,0.038218085,0.038456563,31056000,0,0
1999-08-10 00:00:00-04:00,0.038695976,0.040845038,0.038456578,0.039172933,212064000,0,0
1999-08-11 00:00:00-04:00,0.039890195,0.042278654,0.039412319,0.041800778,197712000,0,0
1999-08-12 00:00:00-04:00,0.042039272,0.044905607,0.041800793,0.043830618,239616000,0,0
1999-08-13 00:00:00-04:00,0.043472895,0.04430849,0.04299502,0.043353654,84672000,0,0
1999-08-16 00:00:00-04:00,0.043711356,0.043711356,0.040247909,0.041681532,223440000,0,0
1999-08-17 00:00:00-04:00,0.041800778,0.042517132,0.04072579,0.041800778,193536000,0,0
1999-08-18 00:00:00-04:00,0.041322908,0.043233492,0.040487313,0.042756535,279888000,0,0
1999-08-19 00:00:00-04:00,0.045742102,0.054221864,0.044189237,0.05183249,1966992000,0,0
1999-08-20 00:00:00-04:00,0.051952631,0.052310346,0.049444016,0.051355515,353088000,0,0
1999-08-23 00:00:00-04:00,0.050638255,0.050638255,0.046577691,0.048249796,507984000,0,0
1999-08-24 00:00:00-04:00,0.047533431,0.048489179,0.045144973,0.048011307,398064000,0,0
1999-08-25 00:00:00-04:00,0.048130551,0.048608426,0.045861333,0.047771916,350352000,0,0
1999-08-26 00:00:00-04:00,0.047771919,0.048489188,0.046339211,0.047055565,275376000,0,0
1999-08-27 00:00:00-04:00,0.048011327,0.051594013,0.04777193,0.049683429,552384000,0,0
1999-08-30 00:00:00-04:00,0.050519017,0.051474768,0.047414204,0.049503647,158640000,0,0
1999-08-31 00:00:00-04:00,0.049683414,0.053982455,0.048727666,0.053743977,786864000,0,0
1999-09-01 00:00:00-04:00,0.05374399,0.05374399,0.050399779,0.051235374,565344000,0,0
1999-09-02 00:00:00-04:00,0.049563266,0.050877652,0.048489194,0.050638258,341088000,0,0
1999-09-03 00:00:00-04:00,0.051594005,0.052310359,0.050638257,0.050996892,258864000,0,0
1999-09-07 00:00:00-04:00,0.051832498,0.051832498,0.050519028,0.050758425,124416000,0,0
1999-09-08 00:00:00-04:00,0.050877652,0.051235371,0.050638258,0.050638258,170064000,0,0
1999-09-09 00:00:00-04:00,0.051116148,0.051474783,0.048966167,0.049921919,209472000,0,0
1999-09-10 00:00:00-04:00,0.050758415,0.051355528,0.050399777,0.050638258,167424000,0,0
1999-09-13 00:00:00-04:00,0.050877661,0.050877661,0.048489202,0.048966162,174432000,0,0
1999-09-14 00:00:00-04:00,0.048966164,0.048966164,0.047294975,0.047533456,250368000,0,0
1999-09-15 00:00:00-04:00,0.046936328,0.048489192,0.046577693,0.047892079,212736000,0,0
1999-09-16 00:00:00-04:00,0.047294952,0.047771912,0.046099807,0.046696924,158112000,0,0
1999-09-17 00:00:00-04:00,0.046398844,0.046817101,0.044905598,0.046577703,171648000,0,0
1999-09-20 00:00:00-04:00,0.04574211,0.046339226,0.044905599,0.044905599,229104000,0,0
1999-09-21 00:00:00-04:00,0.043950769,0.044189248,0.040009445,0.040606558,737328000,0,0
1999-09-22 00:00:00-04:00,0.040606549,0.041800778,0.03821809,0.0415623,375984000,0,0
1999-09-23 00:00:00-04:00,0.041681537,0.041800778,0.037740214,0.038097933,379584000,0,0
1999-09-24 00:00:00-04:00,0.038218078,0.039172909,0.032007538,0.034634475,684912000,0,0
1999-09-27 00:00:00-04:00,0.036903704,0.03750082,0.034634486,0.036784466,432000000,0,0
1999-09-28 00:00:00-04:00,0.036844086,0.04060655,0.036784468,0.040128674,413184000,0,0
1999-09-29 00:00:00-04:00,0.040964274,0.042517138,0.036306596,0.036903709,594048000,0,0
1999-09-30 00:00:00-04:00,0.03821809,0.039412319,0.036306591,0.036784466,342528000,0,0
1999-10-01 00:00:00-04:00,0.03618735,0.03750082,0.034634485,0.036545984,347760000,0,0
1999-10-04 00:00:00-04:00,0.037740219,0.037859459,0.036784471,0.037262343,177600000,0,0
1999-10-05 00:00:00-04:00,0.037262341,0.041084426,0.037262341,0.040845029,478080000,0,0
1999-10-06 00:00:00-04:00,0.040964278,0.047771938,0.040606559,0.045742113,1508736000,0,0
1999-10-07 00:00:00-04:00,0.047652691,0.047652691,0.042517138,0.042756535,487296000,0,0
1999-10-08 00:00:00-04:00,0.042756537,0.046219985,0.041084432,0.044905599,398928000,0,0
1999-10-11 00:00:00-04:00,0.04526424,0.045383481,0.042517146,0.043711375,544464000,0,0
1999-10-12 00:00:00-04:00,0.043950763,0.044428639,0.042995012,0.043114252,322992000,0,0
1999-10-13 00:00:00-04:00,0.042636371,0.042636371,0.041084423,0.041920017,280368000,0,0
1999-10-14 00:00:00-04:00,0.042039252,0.042039252,0.040606544,0.04108442,192336000,0,0
1999-10-15 00:00:00-04:00,0.039053686,0.041084426,0.038934446,0.040845029,210720000,0,0
1999-10-18 00:00:00-04:00,0.040964263,0.040964263,0.038456564,0.038695961,215184000,0,0
1999-10-19 00:00:00-04:00,0.039890198,0.039890198,0.03642675,0.037143104,308928000,0,0
1999-10-20 00:00:00-04:00,0.037740209,0.038934438,0.037143096,0.038456563,348720000,0,0
1999-10-21 00:00:00-04:00,0.038337341,0.040247925,0.037262348,0.040247925,382128000,0,0
1999-10-22 00:00:00-04:00,0.040128671,0.042397892,0.040128671,0.041203663,286752000,0,0
1999-10-25 00:00:00-04:00,0.040964279,0.041562311,0.039172933,0.039172933,213840000,0,0
1999-10-26 00:00:00-04:00,0.040845039,0.044428648,0.040606561,0.042995021,481248000,0,0
1999-10-27 00:00:00-04:00,0.043233481,0.043472879,0.040367147,0.04108442,214128000,0,0
1999-10-28 00:00:00-04:00,0.041322914,0.042039268,0.038934454,0.039172933,222768000,0,0
1999-10-29 00:00:00-04:00,0.039650792,0.042995001,0.039412313,0.042278647,330528000,0,0
1999-11-01 00:00:00-05:00,0.041562308,0.046577705,0.041562308,0.044905599,782544000,0,0
1999-11-02 00:00:00-05:00,0.045742092,0.048011313,0.045383457,0.047771916,837504000,0,0
1999-11-03 00:00:00-05:00,0.049683431,0.053743995,0.049324796,0.052429609,2011680000,0,0
1999-11-04 00:00:00-05:00,0.053027646,0.057207448,0.053027646,0.055773824,1260336000,0,0
1999-11-05 00:00:00-05:00,0.057326681,0.057804553,0.051355533,0.05398247,616368000,0,0
1999-11-08 00:00:00-05:00,0.052310366,0.057088203,0.050638264,0.055535339,470016000,0,0
1999-11-09 00:00:00-05:00,0.055416094,0.055654572,0.05254976,0.054698821,272352000,0,0
1999-11-10 00:00:00-05:00,0.0548786,0.054938219,0.053146876,0.054221865,144048000,0,0
1999-11-11 00:00:00-05:00,0.05422187,0.060909368,0.05302764,0.058043037,562704000,0,0
1999-11-12 00:00:00-05:00,0.060551653,0.061148763,0.057088202,0.061148763,501504000,0,0
1999-11-15 00:00:00-05:00,0.061566107,0.063417991,0.058998791,0.059954543,362208000,0,0
1999-11-16 00:00:00-05:00,0.061387268,0.066881458,0.061148787,0.065687232,723792000,0,0
1999-11-17 00:00:00-05:00,0.066881404,0.07165832,0.065925653,0.068194874,786384000,0,0
1999-11-18 00:00:00-05:00,0.069627592,0.070225624,0.06783625,0.068433359,235968000,0,0
1999-11-19 00:00:00-05:00,0.076674656,0.084795783,0.076435258,0.081929445,2165184000,0,0
1999-11-22 00:00:00-05:00,0.08401981,0.084079428,0.076913136,0.081810214,540192000,0,0
1999-11-23 00:00:00-05:00,0.073449671,0.07679388,0.07261408,0.075958289,553248000,0,0
1999-11-24 00:00:00-05:00,0.075599673,0.076435264,0.067956417,0.073568933,406848000,0,0
1999-11-26 00:00:00-05:00,0.072852572,0.073568932,0.070702594,0.073091969,71760000,0,0
1999-11-29 00:00:00-05:00,0.072852556,0.073808307,0.068792,0.070464104,298608000,0,0
1999-11-30 00:00:00-05:00,0.070702586,0.071896819,0.066164151,0.066164151,314688000,0,0
1999-12-01 00:00:00-05:00,0.06616417,0.070464133,0.06616417,0.069508381,223536000,0,0
1999-12-02 00:00:00-05:00,0.069747742,0.075599653,0.069747742,0.074643902,309888000,0,0
1999-12-03 00:00:00-05:00,0.075360301,0.076674687,0.071896852,0.072852597,342768000,0,0
1999-12-06 00:00:00-05:00,0.073091956,0.075241017,0.073091956,0.074883305,178608000,0,0
1999-12-07 00:00:00-05:00,0.075480446,0.07559969,0.069508385,0.072374716,186384000,0,0
1999-12-08 00:00:00-05:00,0.072136202,0.076316009,0.071896811,0.075599656,201696000,0,0
1999-12-09 00:00:00-05:00,0.075480417,0.077391003,0.070702584,0.07333044,214944000,0,0
1999-12-10 00:00:00-05:00,0.074643917,0.075002552,0.07118047,0.072493933,98304000,0,0
1999-12-13 00:00:00-05:00,0.071658368,0.074166065,0.070702617,0.072255485,183840000,0,0
1999-12-14 00:00:00-05:00,0.072374664,0.074166005,0.07034484,0.071061194,273888000,0,0
1999-12-15 00:00:00-05:00,0.070583365,0.070942,0.067119918,0.068792023,205968000,0,0
1999-12-16 00:00:00-05:00,0.069150641,0.07022563,0.068075653,0.068314128,132576000,0,0
1999-12-17 00:00:00-05:00,0.070225676,0.072971855,0.069867041,0.071896866,262080000,0,0
1999-12-20 00:00:00-05:00,0.072016973,0.079272235,0.069508361,0.077868879,402432000,0,0
1999-12-21 00:00:00-05:00,0.077868906,0.081332354,0.075002574,0.081213117,388368000,0,0
1999-12-22 00:00:00-05:00,0.081451564,0.084079413,0.078346752,0.083123669,251184000,0,0
1999-12-23 00:00:00-05:00,0.083242919,0.088856344,0.0828852,0.088617869,280224000,0,0
1999-12-27 00:00:00-05:00,0.090528451,0.090647695,0.08431791,0.085273661,202416000,0,0
1999-12-28 00:00:00-05:00,0.085273641,0.088378453,0.084795769,0.085034244,179184000,0,0
1999-12-29 00:00:00-05:00,0.0848554,0.088856338,0.084795781,0.087900594,132144000,0,0
1999-12-30 00:00:00-05:00,0.087900599,0.089214985,0.086467885,0.088617869,139776000,0,0
1999-12-31 00:00:00-05:00,0.088438078,0.089812083,0.088139978,0.08969193,127344000,0,0
2000-01-03 00:00:00-05:00,0.09028995,0.091006304,0.084317885,0.089453436,300912000,0,0
2000-01-04 00:00:00-05:00,0.08790064,0.08814003,0.08264584,0.087065041,300480000,0,0
2000-01-05 00:00:00-05:00,0.084557296,0.085990003,0.083004428,0.084198661,188352000,0,0
2000-01-06 00:00:00-05:00,0.084198639,0.084198639,0.075480398,0.078704454,120480000,0,0
2000-01-07 00:00:00-05:00,0.078346765,0.080854462,0.077152533,0.080018871,71184000,0,0
2000-01-10 00:00:00-05:00,0.080257352,0.085990022,0.078824644,0.082645811,239856000,0,0
2000-01-11 00:00:00-05:00,0.082167934,0.083123685,0.079301596,0.079301596,148128000,0,0
2000-01-12 00:00:00-05:00,0.079301606,0.079421766,0.076196793,0.077271782,123552000,0,0
2000-01-13 00:00:00-05:00,0.077152554,0.081213119,0.076196802,0.080495849,132192000,0,0
2000-01-14 00:00:00-05:00,0.081690946,0.087303453,0.081451549,0.083959244,604560000,0,0
2000-01-18 00:00:00-05:00,0.085034258,0.087900596,0.081213092,0.087542877,261648000,0,0
2000-01-19 00:00:00-05:00,0.087900603,0.087900603,0.085990016,0.08670637,164688000,0,0
2000-01-20 00:00:00-05:00,0.087423658,0.092200577,0.085751553,0.086467907,179568000,0,0
2000-01-21 00:00:00-05:00,0.086228493,0.086587127,0.083362155,0.085512139,544272000,0,0
2000-01-24 00:00:00-05:00,0.088259235,0.088259235,0.081213096,0.081690975,256944000,0,0
2000-01-25 00:00:00-05:00,0.082048688,0.082885202,0.078346766,0.0809737,237120000,0,0
2000-01-26 00:00:00-05:00,0.080973686,0.08312367,0.076196769,0.077629477,232464000,0,0
2000-01-27 00:00:00-05:00,0.078226606,0.078226606,0.070702595,0.073568933,458208000,0,0
2000-01-28 00:00:00-05:00,0.072614067,0.073091939,0.068553505,0.071419835,194448000,0,0
2000-01-31 00:00:00-05:00,0.071777582,0.073330449,0.066881427,0.070822753,182400000,0,0
2000-02-01 00:00:00-05:00,0.070941988,0.073091965,0.068314132,0.072493933,92976000,0,0
2000-02-02 00:00:00-05:00,0.07285258,0.075958316,0.072493946,0.074524686,149040000,0,0
2000-02-03 00:00:00-05:00,0.076913166,0.078466034,0.07524106,0.075718939,108240000,0,0
2000-02-04 00:00:00-05:00,0.078107324,0.078107324,0.075958264,0.077510208,123696000,0,0
2000-02-07 00:00:00-05:00,0.077868872,0.077868872,0.072614083,0.07273332,217488000,0,0
2000-02-08 00:00:00-05:00,0.074524692,0.078824654,0.072614112,0.076196797,468816000,0,0
2000-02-09 00:00:00-05:00,0.079063101,0.080376571,0.077988112,0.07810735,589056000,0,0
2000-02-10 00:00:00-05:00,0.082885191,0.095544753,0.082885191,0.09411113,970080000,0,0
2000-02-11 00:00:00-05:00,0.098768828,0.098888988,0.088617882,0.095544778,423792000,0,0
2000-02-14 00:00:00-05:00,0.095783246,0.110831268,0.094827494,0.110831268,650112000,0,0
2000-02-15 00:00:00-05:00,0.111070659,0.111189896,0.10199378,0.106532216,450480000,0,0
2000-02-16 00:00:00-05:00,0.107726465,0.115131239,0.106532232,0.111428387,1019568000,0,0
2000-02-17 00:00:00-05:00,0.111309151,0.116086984,0.109637045,0.115369715,535776000,0,0
2000-02-18 00:00:00-05:00,0.113697582,0.130418622,0.11286199,0.128746524,960864000,0,0
2000-02-22 00:00:00-05:00,0.124685995,0.126357177,0.120386026,0.125162944,542496000,0,0
2000-02-23 00:00:00-05:00,0.12373019,0.127193637,0.12217733,0.125880167,511392000,0,0
2000-02-24 00:00:00-05:00,0.126596514,0.127432105,0.119430218,0.124685928,244320000,0,0
2000-02-25 00:00:00-05:00,0.124805234,0.124805234,0.111787033,0.11692258,278736000,0,0
2000-02-28 00:00:00-05:00,0.116325435,0.117519667,0.114175465,0.11608696,517872000,0,0
2000-02-29 00:00:00-05:00,0.115369707,0.123730225,0.115369707,0.122296602,306048000,0,0
2000-03-01 00:00:00-05:00,0.1222966,0.1222966,0.116803329,0.118713915,383568000,0,0
2000-03-02 00:00:00-05:00,0.119669664,0.119669664,0.110354317,0.110712029,191040000,0,0
2000-03-03 00:00:00-05:00,0.11083126,0.113697591,0.109876424,0.112503365,273696000,0,0
2000-03-06 00:00:00-05:00,0.113220637,0.121819643,0.110831263,0.111787014,432096000,0,0
2000-03-07 00:00:00-05:00,0.143316717,0.166725262,0.137106174,0.159201249,1952208000,0,0
